user_country,room_view,stay_type,original_lang,Month,rating,review_post_date,stay_duration_days,combined_name
Hong Kong,Medium Room with Extra Single Bed,Couple,en,2024-08,10.0,2024-08-09,2,Numa Linea - capitol-roma
Poland,Medium Room,Family,en,2024-07,4.0,2024-07-30,3,Numa Linea - capitol-roma
Mexico,Medium Room,Family,en-us,2024-07,10.0,2024-07-23,1,Numa Linea - capitol-roma
Turkey,Medium Room,Couple,en,2024-07,10.0,2024-07-21,2,Numa Linea - capitol-roma
United Kingdom,Medium Room,Couple,en,2024-07,5.0,2024-07-16,5,Numa Linea - capitol-roma
Israel,Medium Room,Solo traveller,en-us,2024-07,4.0,2024-07-14,4,Numa Linea - capitol-roma
Ireland,Medium Room with Extra Single Bed,Family,en,2024-07,10.0,2024-07-13,2,Numa Linea - capitol-roma
Australia,Medium Room,Family,en,2024-07,10.0,2024-07-12,1,Numa Linea - capitol-roma
Egypt,Medium Room with Extra Single Bed,Family,en-us,2024-07,5.0,2024-07-11,5,Numa Linea - capitol-roma
United States,Medium Room with Extra Single Bed,Family,en-us,2024-07,10.0,2024-07-10,4,Numa Linea - capitol-roma
Argentina,Small Room - Single Bed,Group,es-ar,2024-12,7.0,2024-12-29,2,Numa Linea - capitol-roma
Spain,Medium Room with Extra Single Bed,Family,es,2024-12,9.0,2024-12-25,4,Numa Linea - capitol-roma
Italy,Medium Room,Couple,it,2024-12,8.0,2024-12-23,1,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,it,2024-12,8.0,2024-12-19,2,Numa Linea - capitol-roma
Italy,Medium Room,Family,it,2024-12,8.0,2024-12-15,2,Numa Linea - capitol-roma
Italy,Medium Room,Couple,it,2024-12,7.0,2024-12-14,2,Numa Linea - capitol-roma
Austria,Small Room - Single Bed,Solo traveller,de,2024-12,7.0,2024-12-11,3,Numa Linea - capitol-roma
France,Medium Room,Couple,fr,2024-12,9.0,2024-12-08,2,Numa Linea - capitol-roma
Spain,Medium Room,Couple,es,2024-12,8.0,2024-12-03,3,Numa Linea - capitol-roma
Romania,Medium Room with Extra Single Bed,Group,ro,2024-12,7.0,2024-12-02,2,Numa Linea - capitol-roma
Italy,Medium Room with Extra Single Bed,Family,it,2024-12,9.0,2024-12-02,2,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,it,2024-11,8.0,2024-11-30,1,Numa Linea - capitol-roma
Italy,Medium Room,Couple,it,2024-11,7.0,2024-11-28,4,Numa Linea - capitol-roma
Czech Republic,Large Room with Extra Single Bed,Couple,cs,2024-11,8.0,2024-11-25,4,Numa Linea - capitol-roma
Colombia,Medium Room,Couple,xm,2024-11,8.0,2024-11-23,2,Numa Linea - capitol-roma
Germany,Medium Room,Couple,de,2024-11,8.0,2024-11-20,4,Numa Linea - capitol-roma
France,Medium Room,Family,fr,2024-11,7.0,2024-11-16,5,Numa Linea - capitol-roma
France,Small Room - Single Bed,Solo traveller,fr,2024-11,8.0,2024-11-11,4,Numa Linea - capitol-roma
France,Medium Room,Family,fr,2024-11,8.0,2024-11-11,3,Numa Linea - capitol-roma
Poland,Medium Room,Couple,pl,2024-11,7.0,2024-11-03,7,Numa Linea - capitol-roma
Poland,Large Room with Extra Single Bed,Family,pl,2024-11,7.0,2024-11-03,4,Numa Linea - capitol-roma
South Korea,Medium Room,Couple,ko,2024-11,9.0,2024-11-03,3,Numa Linea - capitol-roma
Peru,Medium Room,Group,es,2024-10,7.0,2024-10-28,1,Numa Linea - capitol-roma
Brazil,Medium Room,Couple,pt-br,2024-10,8.0,2024-10-28,3,Numa Linea - capitol-roma
Croatia,Medium Room,Couple,hr,2024-10,9.0,2024-10-26,4,Numa Linea - capitol-roma
Brazil,Medium Room,Couple,pt-br,2024-10,7.0,2024-10-23,4,Numa Linea - capitol-roma
Germany,Small Room - Single Bed,Solo traveller,de,2024-10,7.0,2024-10-21,5,Numa Linea - capitol-roma
United States,Medium Room,Couple,es,2024-10,8.0,2024-10-18,3,Numa Linea - capitol-roma
Germany,Small Room - Single Bed,Solo traveller,de,2024-10,9.0,2024-10-13,2,Numa Linea - capitol-roma
Argentina,Small Room - Single Bed,Group,es,2024-10,7.0,2024-10-10,2,Numa Linea - capitol-roma
Netherlands,Large Room with Extra Single Bed,Family,nl,2024-10,9.0,2024-10-09,2,Numa Linea - capitol-roma
Latvia,Medium Room,Couple,ru,2024-10,8.0,2024-10-08,3,Numa Linea - capitol-roma
Spain,Medium Room with Extra Single Bed,Family,es,2024-10,7.0,2024-10-07,4,Numa Linea - capitol-roma
Kazakhstan,Medium Room,Couple,ru,2024-10,7.0,2024-10-06,3,Numa Linea - capitol-roma
Belgium,Medium Room with Extra Single Bed,Family,fr,2024-10,8.0,2024-10-05,4,Numa Linea - capitol-roma
Germany,Small Room - Single Bed,Solo traveller,de,2024-10,9.0,2024-10-02,2,Numa Linea - capitol-roma
China,Medium Room,Couple,zh,2024-10,7.0,2024-10-02,3,Numa Linea - capitol-roma
Russia,Medium Room,Couple,ru,2024-10,8.0,2024-10-02,4,Numa Linea - capitol-roma
Netherlands,Medium Room,Group,nl,2024-10,7.0,2024-10-01,4,Numa Linea - capitol-roma
Spain,Medium Room,Couple,ca,2024-10,8.0,2024-10-01,3,Numa Linea - capitol-roma
Argentina,Medium Room with Extra Single Bed,Family,es-ar,2024-09,8.0,2024-09-30,1,Numa Linea - capitol-roma
Poland,Medium Room,Couple,pl,2024-09,7.0,2024-09-29,4,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,it,2024-09,9.0,2024-09-29,2,Numa Linea - capitol-roma
Italy,Medium Room,Solo traveller,it,2024-09,9.0,2024-09-29,2,Numa Linea - capitol-roma
Brazil,Large Room with Extra Single Bed,Couple,pt-br,2024-09,8.0,2024-09-25,1,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Group,it,2024-09,9.0,2024-09-25,3,Numa Linea - capitol-roma
Thailand,Medium Room with Extra Single Bed,Group,th,2024-09,9.0,2024-09-24,2,Numa Linea - capitol-roma
Spain,Small Room - Single Bed,Solo traveller,es,2024-09,9.0,2024-09-17,2,Numa Linea - capitol-roma
Brazil,Medium Room,Couple,pt-br,2024-09,9.0,2024-09-17,4,Numa Linea - capitol-roma
Germany,Small Room - Single Bed,Solo traveller,de,2024-09,8.0,2024-09-16,4,Numa Linea - capitol-roma
Argentina,Large Room with Extra Single Bed,Family,es,2024-09,9.0,2024-09-14,1,Numa Linea - capitol-roma
Canada,Medium Room,Family,fr,2024-09,7.0,2024-09-12,3,Numa Linea - capitol-roma
Israel,Small Room - Single Bed,Solo traveller,he,2024-09,9.0,2024-09-11,2,Numa Linea - capitol-roma
Turkey,Medium Room,Couple,tr,2024-09,7.0,2024-09-07,3,Numa Linea - capitol-roma
Turkey,Medium Room,Family,tr,2024-09,7.0,2024-09-03,2,Numa Linea - capitol-roma
Germany,Medium Room,Solo traveller,de,2024-09,7.0,2024-09-02,3,Numa Linea - capitol-roma
Czech Republic,Medium Room,Group,cs,2024-09,7.0,2024-09-02,4,Numa Linea - capitol-roma
Spain,Medium Room,Couple,es,2024-09,9.0,2024-09-01,3,Numa Linea - capitol-roma
Poland,Medium Room,Family,pl,2024-09,9.0,2024-09-01,4,Numa Linea - capitol-roma
Germany,Medium Room,Solo traveller,de,2024-08,8.0,2024-08-25,1,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,it,2024-08,9.0,2024-08-24,5,Numa Linea - capitol-roma
China,Medium Room,Family,zh,2024-08,9.0,2024-08-20,3,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,it,2024-08,7.0,2024-08-17,2,Numa Linea - capitol-roma
Italy,Medium Room with Extra Single Bed,Family,it,2024-08,8.0,2024-08-14,3,Numa Linea - capitol-roma
Netherlands,Medium Room,Couple,nl,2024-08,8.0,2024-08-09,2,Numa Linea - capitol-roma
France,Medium Room with Extra Single Bed,Family,fr,2024-08,8.0,2024-08-07,3,Numa Linea - capitol-roma
Spain,Medium Room,Group,es,2024-08,7.0,2024-08-05,3,Numa Linea - capitol-roma
France,Large Room with Extra Single Bed,Family,fr,2024-08,9.0,2024-08-01,3,Numa Linea - capitol-roma
Portugal,Large Room with Extra Single Bed,Group,pt,2024-08,8.0,2024-08-01,3,Numa Linea - capitol-roma
Turkey,Medium Room,Group,tr,2024-08,7.0,2024-08-01,4,Numa Linea - capitol-roma
Sweden,Medium Room,Solo traveller,sv,2024-07,7.0,2024-07-31,2,Numa Linea - capitol-roma
Kazakhstan,Medium Room,Family,ru,2024-07,9.0,2024-07-31,2,Numa Linea - capitol-roma
Sweden,Medium Room,Family,sv,2024-07,7.0,2024-07-31,2,Numa Linea - capitol-roma
Turkey,Medium Room,Couple,tr,2024-07,8.0,2024-07-30,3,Numa Linea - capitol-roma
Cyprus,Medium Room,Family,el,2024-07,9.0,2024-07-29,7,Numa Linea - capitol-roma
Germany,Medium Room with Extra Single Bed,Group,de,2024-07,8.0,2024-07-28,2,Numa Linea - capitol-roma
Argentina,Medium Room,Family,es,2024-07,9.0,2024-07-26,2,Numa Linea - capitol-roma
Italy,Medium Room,Family,it,2024-07,7.0,2024-07-26,1,Numa Linea - capitol-roma
Turkey,Medium Room with Extra Single Bed,Family,tr,2024-07,8.0,2024-07-25,4,Numa Linea - capitol-roma
France,Large Room with Extra Single Bed,Family,fr,2024-07,8.0,2024-07-24,3,Numa Linea - capitol-roma
Uruguay,Large Room with Extra Single Bed,Family,es,2024-07,8.0,2024-07-23,1,Numa Linea - capitol-roma
Spain,Medium Room with Extra Single Bed,Family,es,2024-07,7.0,2024-07-22,3,Numa Linea - capitol-roma
Germany,Medium Room,Group,de,2024-07,7.0,2024-07-20,2,Numa Linea - capitol-roma
Argentina,Medium Room,Couple,es-ar,2024-07,8.0,2024-07-19,3,Numa Linea - capitol-roma
Italy,Medium Room,Group,it,2024-07,8.0,2024-07-17,1,Numa Linea - capitol-roma
Uruguay,Medium Room with Extra Single Bed,Family,es,2024-07,8.0,2024-07-17,3,Numa Linea - capitol-roma
Turkey,Large Room with Extra Single Bed,Family,tr,2024-07,9.0,2024-07-16,4,Numa Linea - capitol-roma
Italy,Medium Room,Family,it,2024-07,9.0,2024-07-16,3,Numa Linea - capitol-roma
Turkey,Medium Room with Extra Single Bed,Family,tr,2024-07,8.0,2024-07-16,2,Numa Linea - capitol-roma
Taiwan,Medium Room,Family,zh-tw,2024-07,9.0,2024-07-16,3,Numa Linea - capitol-roma
Netherlands,Large Room with Extra Single Bed,Group,fr,2025-01,1.0,2025-01-01,3,Numa Linea - capitol-roma
Armenia,Medium Room with Extra Single Bed,Family,ru,2024-12,6.0,2024-12-25,4,Numa Linea - capitol-roma
Italy,Medium Room,Couple,it,2024-12,10.0,2024-12-20,2,Numa Linea - capitol-roma
Belgium,Medium Room with Extra Single Bed,Family,it,2024-12,10.0,2024-12-13,2,Numa Linea - capitol-roma
Spain,Medium Room,Couple,es,2024-12,4.0,2024-12-08,4,Numa Linea - capitol-roma
Italy,Medium Room,Group,it,2024-12,6.0,2024-12-03,1,Numa Linea - capitol-roma
France,Medium Room,Couple,fr,2024-12,4.0,2024-12-01,3,Numa Linea - capitol-roma
Argentina,Medium Room,Couple,es,2024-12,5.0,2024-12-01,4,Numa Linea - capitol-roma
Croatia,Medium Room,Couple,hr,2024-11,6.0,2024-11-27,2,Numa Linea - capitol-roma
Poland,Medium Room,Couple,pl,2024-11,5.0,2024-11-25,4,Numa Linea - capitol-roma
Mexico,Small Room - Single Bed,Solo traveller,es,2024-11,10.0,2024-11-21,2,Numa Linea - capitol-roma
Andorra,Medium Room,Couple,ca,2024-11,4.0,2024-11-14,4,Numa Linea - capitol-roma
Morocco,Medium Room with Extra Single Bed,Family,fr,2024-11,1.0,2024-11-11,2,Numa Linea - capitol-roma
Italy,Medium Room,Solo traveller,it,2024-11,6.0,2024-11-09,3,Numa Linea - capitol-roma
Poland,Small Room - Single Bed,Solo traveller,pl,2024-11,2.0,2024-11-04,3,Numa Linea - capitol-roma
Spain,Medium Room,Group,es,2024-11,4.0,2024-11-03,3,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,it,2024-10,4.0,2024-10-30,1,Numa Linea - capitol-roma
Saudi Arabia,Medium Room,Couple,ar,2024-10,1.0,2024-10-27,2,Numa Linea - capitol-roma
Poland,Medium Room,Couple,pl,2024-10,6.0,2024-10-23,3,Numa Linea - capitol-roma
Spain,Medium Room,Couple,es,2024-10,6.0,2024-10-23,3,Numa Linea - capitol-roma
France,Medium Room,Solo traveller,fr,2024-10,6.0,2024-10-21,3,Numa Linea - capitol-roma
Belgium,Medium Room,Family,fr,2024-10,3.0,2024-10-20,2,Numa Linea - capitol-roma
Brazil,Medium Room,Group,pt-br,2024-10,10.0,2024-10-18,3,Numa Linea - capitol-roma
Mexico,Medium Room with Extra Single Bed,Group,xm,2024-10,6.0,2024-10-15,2,Numa Linea - capitol-roma
Belgium,Medium Room,Couple,fr,2024-10,5.0,2024-10-10,3,Numa Linea - capitol-roma
Mexico,Small Room - Single Bed,Solo traveller,es,2024-10,10.0,2024-10-07,3,Numa Linea - capitol-roma
Germany,Medium Room,Family,it,2024-09,10.0,2024-09-25,3,Numa Linea - capitol-roma
United States,Medium Room,Group,es,2024-09,10.0,2024-09-24,3,Numa Linea - capitol-roma
Turkey,Medium Room,Couple,tr,2024-09,4.0,2024-09-19,2,Numa Linea - capitol-roma
Austria,Small Room - Single Bed,Solo traveller,de,2024-09,10.0,2024-09-18,2,Numa Linea - capitol-roma
Argentina,Medium Room with Extra Single Bed,Couple,es-ar,2024-09,4.0,2024-09-18,3,Numa Linea - capitol-roma
Chile,Medium Room,Solo traveller,es,2024-09,1.0,2024-09-16,3,Numa Linea - capitol-roma
Chile,Medium Room,Family,es,2024-09,10.0,2024-09-15,2,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,it,2024-09,5.0,2024-09-14,1,Numa Linea - capitol-roma
Italy,Medium Room,Group,it,2024-09,10.0,2024-09-13,2,Numa Linea - capitol-roma
Kuwait,Medium Room,Solo traveller,ar,2024-09,4.0,2024-09-10,4,Numa Linea - capitol-roma
Turkey,Small Room - Single Bed,Solo traveller,tr,2024-09,10.0,2024-09-08,3,Numa Linea - capitol-roma
Germany,Large Room with Extra Single Bed,Family,de,2024-09,10.0,2024-09-04,3,Numa Linea - capitol-roma
Peru,Medium Room,Family,es,2024-09,10.0,2024-09-01,8,Numa Linea - capitol-roma
Mexico,Small Room - Single Bed,Solo traveller,xm,2024-08,10.0,2024-08-27,2,Numa Linea - capitol-roma
Poland,Small Room - Single Bed,Solo traveller,pl,2024-08,10.0,2024-08-23,1,Numa Linea - capitol-roma
Spain,Medium Room,Family,es,2024-08,3.0,2024-08-23,3,Numa Linea - capitol-roma
Russia,Small Room - Single Bed,Solo traveller,ru,2024-08,10.0,2024-08-18,1,Numa Linea - capitol-roma
Spain,Large Room with Extra Single Bed,Family,es,2024-08,10.0,2024-08-15,3,Numa Linea - capitol-roma
Spain,Small Room - Single Bed,Solo traveller,es,2024-08,6.0,2024-08-13,2,Numa Linea - capitol-roma
Argentina,Medium Room,Family,es-ar,2024-08,10.0,2024-08-10,1,Numa Linea - capitol-roma
Saudi Arabia,Small Room - Single Bed,Solo traveller,ar,2024-08,10.0,2024-08-09,3,Numa Linea - capitol-roma
Argentina,Medium Room,Couple,es-ar,2024-08,4.0,2024-08-06,3,Numa Linea - capitol-roma
Mexico,Medium Room,Family,ru,2024-08,6.0,2024-08-05,6,Numa Linea - capitol-roma
Italy,Medium Room,Family,it,2024-08,10.0,2024-08-02,2,Numa Linea - capitol-roma
Italy,Large Room with Extra Single Bed,Family,it,2024-07,6.0,2024-07-29,1,Numa Linea - capitol-roma
Israel,Medium Room,Family,ar,2024-07,10.0,2024-07-27,6,Numa Linea - capitol-roma
Argentina,Medium Room,Family,es-ar,2024-07,10.0,2024-07-27,2,Numa Linea - capitol-roma
Italy,Medium Room,Group,it,2024-07,10.0,2024-07-21,1,Numa Linea - capitol-roma
Spain,Medium Room,Solo traveller,es,2024-07,2.0,2024-07-19,3,Numa Linea - capitol-roma
Brazil,Medium Room,Family,pt-br,2024-07,4.0,2024-07-17,3,Numa Linea - capitol-roma
Argentina,Medium Room,Couple,es-ar,2024-07,4.0,2024-07-13,3,Numa Linea - capitol-roma
Ireland,Medium Room,Couple,en,2024-12,9.0,2024-12-29,3,Numa Linea - capitol-roma
Switzerland,Small Room - Single Bed,Solo traveller,en,2024-12,8.0,2024-12-22,3,Numa Linea - capitol-roma
United States,Medium Room,Couple,en-us,2024-12,7.0,2024-12-18,1,Numa Linea - capitol-roma
United Kingdom,Medium Room,Couple,en,2024-12,9.0,2024-12-17,3,Numa Linea - capitol-roma
Kuwait,Medium Room,Solo traveller,en-us,2024-12,9.0,2024-12-15,4,Numa Linea - capitol-roma
Germany,Medium Room,Solo traveller,en,2024-12,7.0,2024-12-14,1,Numa Linea - capitol-roma
Netherlands,Medium Room,Couple,en,2024-12,9.0,2024-12-10,2,Numa Linea - capitol-roma
Turkey,Medium Room,Family,en-us,2024-12,8.0,2024-12-10,5,Numa Linea - capitol-roma
Germany,Medium Room,Couple,en,2024-12,8.0,2024-12-09,3,Numa Linea - capitol-roma
United Kingdom,Medium Room,Solo traveller,en,2024-11,8.0,2024-11-28,3,Numa Linea - capitol-roma
United States,Medium Room,Family,en-us,2024-11,8.0,2024-11-28,2,Numa Linea - capitol-roma
Thailand,Medium Room,Solo traveller,en-us,2024-11,9.0,2024-11-26,3,Numa Linea - capitol-roma
Tunisia,Medium Room,Solo traveller,en-us,2024-11,7.0,2024-11-23,1,Numa Linea - capitol-roma
United Kingdom,Medium Room,Solo traveller,en,2024-11,7.0,2024-11-19,1,Numa Linea - capitol-roma
Sweden,Medium Room with Extra Single Bed,Family,en,2024-10,8.0,2024-10-29,4,Numa Linea - capitol-roma
Bahrain,Medium Room,Family,en-us,2024-10,9.0,2024-10-17,1,Numa Linea - capitol-roma
Netherlands,Medium Room,Group,en,2024-10,9.0,2024-10-15,3,Numa Linea - capitol-roma
United States,Medium Room,Couple,en-us,2024-10,8.0,2024-10-02,1,Numa Linea - capitol-roma
Malaysia,Large Room with Extra Single Bed,Group,en,2024-09,8.0,2024-09-30,1,Numa Linea - capitol-roma
United States,Medium Room,Couple,en-us,2024-09,9.0,2024-09-29,5,Numa Linea - capitol-roma
India,Medium Room,Couple,en,2024-09,8.0,2024-09-27,4,Numa Linea - capitol-roma
Australia,Large Room with Extra Single Bed,Group,en-us,2024-09,9.0,2024-09-22,2,Numa Linea - capitol-roma
Australia,Medium Room,Couple,en,2024-09,8.0,2024-09-19,1,Numa Linea - capitol-roma
United States,Medium Room,Couple,en-us,2024-09,9.0,2024-09-10,1,Numa Linea - capitol-roma
Spain,Medium Room with Extra Single Bed,Family,en,2024-09,8.0,2024-09-10,3,Numa Linea - capitol-roma
Australia,Medium Room,Couple,en,2024-09,8.0,2024-09-07,1,Numa Linea - capitol-roma
Russia,Small Room - Single Bed,Solo traveller,en,2024-09,7.0,2024-09-04,3,Numa Linea - capitol-roma
Luxembourg,Large Room with Extra Single Bed,Couple,en,2024-08,9.0,2024-08-31,4,Numa Linea - capitol-roma
Australia,Small Room - Single Bed,Solo traveller,en,2024-08,8.0,2024-08-29,2,Numa Linea - capitol-roma
Lebanon,Medium Room,Family,en-us,2024-08,7.0,2024-08-26,3,Numa Linea - capitol-roma
Romania,Medium Room,Family,en,2024-08,9.0,2024-08-19,3,Numa Linea - capitol-roma
Lebanon,Small Room - Single Bed,Solo traveller,en,2024-08,9.0,2024-08-16,3,Numa Linea - capitol-roma
Italy,Small Room - Single Bed,Solo traveller,en,2024-08,8.0,2024-08-12,2,Numa Linea - capitol-roma
Israel,Medium Room with Extra Single Bed,Family,en-us,2024-08,9.0,2024-08-11,3,Numa Linea - capitol-roma
India,Medium Room,Solo traveller,en,2024-08,9.0,2024-08-10,3,Numa Linea - capitol-roma
Cyprus,Medium Room,Solo traveller,en,2024-08,8.0,2024-08-10,3,Numa Linea - capitol-roma
Saudi Arabia,Medium Room,Group,en,2024-08,8.0,2024-08-02,5,Numa Linea - capitol-roma
New Zealand,Medium Room,Couple,en,2024-08,7.0,2024-08-02,3,Numa Linea - capitol-roma
Australia,Small Room - Single Bed,Solo traveller,en,2024-07,8.0,2024-07-25,3,Numa Linea - capitol-roma
Azerbaijan,Medium Room with Extra Single Bed,Family,en,2024-07,7.0,2024-07-22,2,Numa Linea - capitol-roma
Hong Kong,Medium Room,Couple,en-us,2024-07,7.0,2024-07-20,3,Numa Linea - capitol-roma
Armenia,Medium Room,Couple,en-us,2024-07,8.0,2024-07-15,2,Numa Linea - capitol-roma
Sweden,Medium Room,Couple,en,2024-07,7.0,2024-07-15,3,Numa Linea - capitol-roma
India,Small Room - Single Bed,Solo traveller,en,2024-07,9.0,2024-07-14,1,Numa Linea - capitol-roma
Australia,Medium Room with Extra Single Bed,Family,en,2024-07,8.0,2024-07-12,3,Numa Linea - capitol-roma
Peru,Large Room with Extra Single Bed,Group,en-us,2024-07,8.0,2024-07-10,3,Numa Linea - capitol-roma
India,Medium Room with Extra Single Bed,Family,en,2025-01,10.0,2025-01-01,4,Numa Linea - capitol-roma
Iraq,Medium Room,Solo traveller,en-us,2024-12,5.0,2024-12-09,3,Numa Linea - capitol-roma
Bosnia and Herzegovina,Medium Room,Group,en,2024-12,10.0,2024-12-03,3,Numa Linea - capitol-roma
Saudi Arabia,Medium Room with Extra Single Bed,Couple,en-us,2024-11,6.0,2024-11-30,3,Numa Linea - capitol-roma
Azerbaijan,Medium Room,Couple,en-us,2024-11,10.0,2024-11-30,2,Numa Linea - capitol-roma
Georgia,Medium Room,Group,en-us,2024-11,10.0,2024-11-30,5,Numa Linea - capitol-roma
Romania,Large Room with Extra Single Bed,Couple,en-us,2024-11,10.0,2024-11-21,4,Numa Linea - capitol-roma
United States,Medium Room with Extra Single Bed,Family,en-us,2024-11,10.0,2024-11-10,9,Numa Linea - capitol-roma
Romania,Medium Room,Couple,en,2024-11,10.0,2024-11-04,2,Numa Linea - capitol-roma
Egypt,Medium Room,Couple,en-us,2024-10,10.0,2024-10-10,3,Numa Linea - capitol-roma
Italy,Medium Room,Couple,en,2024-10,6.0,2024-10-09,3,Numa Linea - capitol-roma
Netherlands,Medium Room,Couple,en,2024-09,10.0,2024-09-25,3,Numa Linea - capitol-roma
Armenia,Large Room with Extra Single Bed,Family,en-us,2024-09,10.0,2024-09-13,1,Numa Linea - capitol-roma
Bulgaria,Medium Room,Couple,en,2024-09,6.0,2024-09-11,1,Numa Linea - capitol-roma
Georgia,Medium Room with Extra Single Bed,Group,en,2024-09,10.0,2024-09-09,2,Numa Linea - capitol-roma
Saudi Arabia,Medium Room,Family,en,2024-09,10.0,2024-09-06,4,Numa Linea - capitol-roma
Saudi Arabia,Small Room - Single Bed,Solo traveller,en,2024-08,5.0,2024-08-29,3,Numa Linea - capitol-roma
Saudi Arabia,Large Room with Extra Single Bed,Group,en,2024-08,5.0,2024-08-24,3,Numa Linea - capitol-roma
Australia,Medium Room,Group,en,2024-08,10.0,2024-08-22,4,Numa Linea - capitol-roma
Lebanon,Medium Room with Extra Single Bed,Family,en,2024-08,10.0,2024-08-21,3,Numa Linea - capitol-roma
Switzerland,Medium Room,Group,en,2024-08,10.0,2024-08-18,2,Numa Linea - capitol-roma
Canada,Medium Room,Solo traveller,en-us,2024-08,10.0,2024-08-14,1,Numa Linea - capitol-roma
United Arab Emirates,Medium Room with Extra Single Bed,Group,en-us,2024-08,5.0,2024-08-13,3,Numa Linea - capitol-roma
United States,Medium Room with Extra Single Bed,Family,en-us,2024-08,1.0,2024-08-06,2,Numa Linea - capitol-roma
United Arab Emirates,Large Room with Extra Single Bed,Family,en,2024-08,10.0,2024-08-01,2,Numa Linea - capitol-roma
Mexico,Medium Room with Extra Single Bed,Family,en,2024-07,10.0,2024-07-24,2,Numa Linea - capitol-roma
United Kingdom,Small Room - Single Bed,Solo traveller,en,2024-07,6.0,2024-07-24,3,Numa Linea - capitol-roma
